marca;modelo;pais;year_modelo;clase;sub_clase;avaluo;cilindraje;tipo_combustible
HYUNDAI;TUCSON IX35 AC 1.6 5P 4X2 TM;REPUBLICA CHECA;2017;JEEP;JEEP;44267.48;1591;GASOLINA
CHEVROLET;TRACKER LT AC 1.8 5P 4X2 TM;COREA DEL SUR;2014;AUTOMOVIL;STATION WAGON;4348.42;1800;GASOLINA
KIA;NIRO AC 1.6 5P 4X2 TA HYBRID;COREA DEL SUR;2017;AUTOMOVIL;HIBRIDO-A;22392.0;1580;HIBRIDO_GASOLINA_BATERIAS
GREAT WALL;WINGLE AC 2.4 CS 4X4 TM;CHINA POPULAR;2018;CAMIONETA;CABINA SIMPLE;23490.0;2771;GASOLINA
MITSUBISHI;OUTLANDER SPORT AC 2.0 5P 4X2 TM;ESTADOS UNIDOS;2014;JEEP;JEEP;9918.17;2000;GASOLINA
HYUNDAI;SONATA AC 2.4 4P 4X2 TA;ESTADOS UNIDOS;2016;AUTOMOVIL;SEDAN;14822.72;2400;GASOLINA
RENAULT;DUSTER DYNAMIQUE AC 2.0 5P 4X2 TA;COLOMBIA;2014;JEEP;JEEP;5996.56;2000;GASOLINA
CHEVROLET;BEAT LT AC 1.2 4P 4X2 TM;COLOMBIA;2019;AUTOMOVIL;SEDAN;15990.0;1206;GASOLINA
FORD;FIESTA PLUS TDCI AC 1.5 4P 4X2 TM;ALEMANIA;2017;AUTOMOVIL;SEDAN;26394.48;1499;DIESEL
KIA;SORENTO AC 3.3 5P 4X4 TA;COREA DEL SUR;2017;JEEP;JEEP;39992.0;3300;GASOLINA
KIA;CERATO LX ABS AC 1.6 4P 4X2 TA;ECUADOR;2016;AUTOMOVIL;SEDAN;15354.0;1600;GASOLINA
KIA;CERATO PL AC 1.6 4P 4X2 TM;ECUADOR;2017;AUTOMOVIL;SEDAN;18872.0;1600;GASOLINA
SUZUKI;GRAND VITARA SZ NEXT AC 2.4 5P 4X2 TA;ECUADOR;2016;JEEP;JEEP;19842.0;2393;GASOLINA
NISSAN;ROGUE SELECT S AC 2.5 5P 4X2 TA;JAPON;2014;JEEP;JEEP;4554.8;2500;GASOLINA
MAZDA;CX-9 AC 2.5 5P 4X4 TA;JAPON;2018;JEEP;JEEP;61376.48;2500;GASOLINA
FAW;OLEY COMFORT HB AC 1.5 4P 4X2 TM;CHINA POPULAR;2014;AUTOMOVIL;SEDAN;2209.47;1500;GASOLINA
NISSAN;JUKE AC 1.6 5P 4X2 TA;JAPON;2015;JEEP;JEEP;15903.77;1600;GASOLINA
TOYOTA;NEW COROLLA AC 1.8 4P 4X2 TA;ESTADOS UNIDOS;2017;AUTOMOVIL;SEDAN;28342.92;1800;GASOLINA
HONDA;HR-V AC 1.8 5P 4X2 TA;MEXICO;2016;JEEP;JEEP;28612.25;1800;GASOLINA
MAZDA;CX-3 AC 2.0 5P 4X4 TA;JAPON;2017;AUTOMOVIL;STATION WAGON;36886.9;2000;GASOLINA
KIA;K2500 AC 2.5 CS 4X2 TM;COREA DEL SUR;2017;CAMIONETA;FURGON;15992.0;2497;DIESEL
AUDI;A4 PREMIUM AC 2.0 4P 4X2 TA;ALEMANIA;2017;AUTOMOVIL;SEDAN;31314.69;1984;GASOLINA
CITROEN;C4 PICASSO 7P AC 1.6 5P 4X2 TA;ESPAÃÂA;2018;AUTOMOVIL;STATION WAGON;44500.0;1598;GASOLINA
VOLKSWAGEN;TIGUAN TREND FUN 5N20N2 AC 2.0 5P 4X4 TM;ALEMANIA;2017;JEEP;JEEP;37599.2;1984;GASOLINA
FORD;TRANSIT 150 AC 3.7 4P 4X2 TA;ESTADOS UNIDOS;2018;CAMIONETA;FURGONETA;45874.2;3700;GASOLINA
DACIA;DUSTER AC 1.2 5P 4X2 TM;RUMANIA;2017;AUTOMOVIL;STATION WAGON;22413.14;1197;GASOLINA
NISSAN;QUEST AC 3.5 5P 4X2 TA;JAPON;2012;AUTOMOVIL;STATION WAGON;2026.7;3500;GASOLINA
CHERY;T1X AC 1.6 5P 4X2 TM;CHINA POPULAR;2017;AUTOMOVIL;STATION WAGON;14392.0;1598;GASOLINA
CHEVROLET;N300 MAX CARGO AC 1.2 5P 4X2 TM;CHINA POPULAR;2017;CAMIONETA;UTILITY;13832.0;1200;GASOLINA
TOYOTA;RAV4 LE AC 2.5 5P 4X4 TA;CANADA;2017;JEEP;JEEP;42179.3;2494;GASOLINA
FORD;MUSTANG AC 3.7 2P 4X2 TM;ESTADOS UNIDOS;2017;AUTOMOVIL;COUPE;56800.0;3700;GASOLINA
FORD;F350 SD AC 6.4 CD 4X2 TM DIESEL;ESTADOS UNIDOS;2008;CAMIONETA;DOBLE CABINA;2427.9;0;DIESEL
GREAT WALL;HAVAL H9 8AT AC 2.0 5P 4X4 TA;CHINA POPULAR;2018;JEEP;JEEP;59990.0;1967;GASOLINA
PEUGEOT;2008 ACTPK 16E BA4 AC 1.6 5P 4X2 TA;FRANCIA;2018;JEEP;JEEP;32990.0;1587;GASOLINA
KIA;SOUL LX AC 1.6 5P 4X2 TM;COREA DEL SUR;2017;JEEP;JEEP;20792.0;1591;GASOLINA
TOYOTA;COROLLA AC 1.8 4P 4X2 TA;CANADA;2018;AUTOMOVIL;SEDAN;47730.01;1800;GASOLINA
MITSUBISHI;OUTLANDER SPORT ES AC 2.0 5P 4X2 TA;ESTADOS UNIDOS;2015;JEEP;JEEP;15911.98;2000;GASOLINA
AUDI;Q5 AC 2.0 5P 4X4 TA;ALEMANIA;2013;JEEP;JEEP;5348.2;2000;GASOLINA
JEEP;COMPASS AC 2.0 5P 4X2 TA;ESTADOS UNIDOS;2014;JEEP;JEEP;9374.82;2000;GASOLINA
FOTON;VIEW C2 NARROW BJ6539B1PDA-3 AC 2.8 4P 4X2 TM DIESEL;CHINA POPULAR;2016;CAMIONETA;FURGONETA;20994.0;2800;DIESEL
MITSUBISHI;ASX 160 MPI MOTION AC 1.6 5P 4X2 TM;JAPON;2017;JEEP;JEEP;31392.51;1590;GASOLINA
CHEVROLET;EQUINOX AC 2.4 5P 4X2 TA;CANADA;2017;JEEP;JEEP;28142.97;2400;GASOLINA
VOLKSWAGEN;GOLF GTI AU19X3 AC 2.0 5P 4X2 TA;MEXICO;2018;AUTOMOVIL;STATION WAGON;49990.0;2000;GASOLINA
NISSAN;QASHQAI AC 1.2 5P 4X2 TM;REINO UNIDO;2016;JEEP;JEEP;29899.4;1197;GASOLINA
NISSAN;NAVARA AC 2.3 CD 4X4 TM DIESEL;ESPAÃÂA;2016;CAMIONETA;DOBLE CABINA;25499.11;2298;DIESEL
AUDI;A3 TFSI STRONIC 8VMCGGB AC 2.0 4P 4X2 TA;ALEMANIA;2017;AUTOMOVIL;SEDAN;44511.22;1984;GASOLINA
VOLVO;V40 RDESIGN T4 AC 2.0 4P 4X2 TA;BELGICA;2016;AUTOMOVIL;SEDAN;41994.0;2000;GASOLINA
FORD;ESCAPE AC 2.5 5P 4X2 TA;ESPAÃÂA;2017;JEEP;JEEP;31992.0;2488;GASOLINA
JEEP;COMPASS AC 2.4 5P 4X4 TM;ESTADOS UNIDOS;2015;JEEP;JEEP;9794.42;2400;GASOLINA
CHEVROLET;SAIL AC 1.4 5P 4X2 TM;ECUADOR;2016;AUTOMOVIL;STATION WAGON;10500.0;1398;GASOLINA
JEEP;COMPASS AC 2.4 5P 4X2 TA;ESTADOS UNIDOS;2018;JEEP;JEEP;50860.74;2400;GASOLINA
PORSCHE;PANAMERA TURBO EXECUTIVE AC 4.8 5P 4X2 TA;ALEMANIA;2014;AUTOMOVIL;STATION WAGON;43746.01;4806;GASOLINA
TOYOTA;RAV4 CVT AC 2.0 5P 4X2 TA;JAPON;2018;JEEP;JEEP;39990.0;2500;GASOLINA
VOLVO;S60 RDESIGN T6 AC 2.0 4P 4X2 TA;BELGICA;2016;AUTOMOVIL;SEDAN;57594.0;2000;GASOLINA
MINI;COOPER COUNTRYMAN S E ALL4 AC 1.5 5P 4X4 TA HYBRID;PAISES BAJOS (HOLANDA);2018;JEEP;HIBRIDO-J;64990.0;1499;GASOLINA
MAHINDRA;PIK UP RC AC 2.2 CS 4X4 TM DIESEL;INDIA;2014;CAMIONETA;CABINA SIMPLE;5998.0;2200;DIESEL
FORD;F-550 AC 6.8 CD 4X4 TA;ESTADOS UNIDOS;2017;CAMIONETA;DOBLE CABINA;67116.14;6800;GASOLINA
HYUNDAI;TUCSON IX AC 2.4 5P 4X4 TA;COREA DEL SUR;2015;AUTOMOVIL;STATION WAGON;15996.0;2400;GASOLINA
KIA;SPORTAGE AC 2.0 5P 4X2 TA;COREA DEL SUR;2013;JEEP;JEEP;3472.7;1998;GASOLINA
CHEVROLET;SUBURBAN AC 6.0 5P 4X4 TA;ESTADOS UNIDOS;2017;JEEP;JEEP;55597.83;6000;GASOLINA
NISSAN;QASHQAI EXCLUSIVE AC 2.0 5P 4X4 TA;REINO UNIDO;2018;JEEP;JEEP;45153.0;2000;GASOLINA
MAZDA;CX-5 AC 2.5 5P 4X2 TA;JAPON;2017;AUTOMOVIL;STATION WAGON;52659.54;2488;GASOLINA
KIA;SEDONA LX AC 3.0 5P 4X2 TA;COREA DEL SUR;2017;AUTOMOVIL;STATION WAGON;33794.19;3000;GASOLINA
HYUNDAI;TERRACAN 3.5 GAS M/T;COREA DEL SUR;2005;JEEP;JEEP;3049.0;3500;GASOLINA
JEEP;COMPASS AC 2.0 5P 4X2 TA;ESTADOS UNIDOS;2017;JEEP;JEEP;32738.61;2000;GASOLINA
HYUNDAI;GRAND I10 1.2 5P 4X2 TM;INDIA;2015;AUTOMOVIL;STATION WAGON;7196.0;1200;GASOLINA
MERCEDES BENZ;SPRINTER 315 CDI EXTRALARGO AC 2.1 5P 4X2 TM DIESEL;ALEMANIA;2018;CAMIONETA;FURGONETA;62000.0;2143;DIESEL
FORD;RANGER XLS AC 2.5 CD 4X2 TM;ARGENTINA;2017;CAMIONETA;DOBLE CABINA;31992.0;2500;GASOLINA
MAZDA;CX-5 AC 2.5 5P 4X2 TA;JAPON;2016;JEEP;JEEP;24875.48;2500;GASOLINA
CHERY;TIGGO3-T11FL3 AC 1.6 5P 4X2 TM;CHINA POPULAR;2017;JEEP;JEEP;17592.0;1598;GASOLINA
HYUNDAI;NEW TUCSON AC 2.0 5P 4X2 TM;COREA DEL SUR;2018;JEEP;JEEP;46879.3;1999;GASOLINA
KIA;SPORTAGE R GTI AC 2.0 5P 4X2 TA;COREA DEL SUR;2017;JEEP;JEEP;31992.0;2000;GASOLINA
KIA;RIO EX AC 1.4 4P 4X2 TM;MEXICO;2018;AUTOMOVIL;SEDAN;19990.0;1400;GASOLINA
OPEL;CORSA AC 1.2 5P 4X2 TM;ALEMANIA;2014;AUTOMOVIL;STATION WAGON;7176.59;1248;GASOLINA
MAZDA;NUEVO MAZDA3 HATCHBACK AC 2.0 5P 4X2 TA;MEXICO;2016;AUTOMOVIL;SEDAN;22794.0;2000;GASOLINA
HYUNDAI;TUCSON IX35 AC 1.6 5P 4X2 TM;REPUBLICA CHECA;2017;JEEP;JEEP;44267.48;1600;GASOLINA
NISSAN;X-TRAIL AC 2.5 5P 4X2 TA;JAPON;2017;JEEP;JEEP;32385.25;2500;GASOLINA
RENAULT;DUSTER DYNAMIQUE AC 2.0 5P 4X2 TA;COLOMBIA;2018;JEEP;JEEP;29526.84;2000;GASOLINA
RENAULT;DUSTER AC 2.0 5P 4X4 TM;COLOMBIA;2017;JEEP;JEEP;23991.99;2000;GASOLINA
HYUNDAI;TERRACAN GL CRDI T/M EFZF286 3270;COREA DEL SUR;2007;JEEP;JEEP;3399.0;2900;DIESEL
HYUNDAI;TUCSON AC 2.0 5P 4X4 TA;COREA DEL SUR;2016;JEEP;JEEP;17664.47;2000;GASOLINA
JEEP;RENEGADE AC 2.4 5P 4X4 TA;ITALIA;2015;AUTOMOVIL;STATION WAGON;16456.45;2400;GASOLINA
KIA;OPTIMA AC 2.0 4P 4X2 TA HYBRID;COREA DEL SUR;2017;AUTOMOVIL;HIBRIDO-A;27992.0;2000;HIBRIDO_GASOLINA_BATERIAS
KIA;SORENTO AC 3.5 5P 4X4 TA;COREA DEL SUR;2018;JEEP;JEEP;49990.0;3470;GASOLINA
JAC;HFC1037DEV AC 2.0 CD 4X2 TM;CHINA POPULAR;2018;CAMIONETA;DOBLE CABINA;23990.0;1997;GASOLINA
BYD;YUAN GS LF AC 1.5 5P 4X2 TM;CHINA POPULAR;2017;JEEP;JEEP;15296.0;1500;GASOLINA
TOYOTA;NEW INNOVA AC 2.7 5P 4X2 TA;INDONESIA;2017;AUTOMOVIL;STATION WAGON;31192.0;2694;GASOLINA
TOYOTA;RAV4 AC 2.5 5P 4X2 TA;CANADA;2016;JEEP;JEEP;21176.87;2400;GASOLINA
MITSUBISHI;OUTLANDER SPORT AC 2.4 5P 4X2 TA;JAPON;2017;JEEP;JEEP;42887.83;2400;GASOLINA
NISSAN;NOTE AC 1.2 5P 4X2 TM;REINO UNIDO;2015;AUTOMOVIL;COUPE;7564.26;1198;GASOLINA
FIAT;FULLBACK GLS AC 2.5 CD 4X4 TA DIESEL;TAILANDIA;2017;CAMIONETA;DOBLE CABINA;37592.0;2477;DIESEL
FORD;RANGER AC 2.2 CD 4X4 TM DIESEL;AUSTRALIA;2017;CAMIONETA;DOBLE CABINA;40180.22;2200;DIESEL
AUDI;Q2 TFSI SE AC 1.0 5P 4X2 TM;ALEMANIA;2017;JEEP;JEEP;38263.25;1000;GASOLINA
NISSAN;X-TERRA S AC 4.0 5P 4X4 TA;ESTADOS UNIDOS;2008;JEEP;JEEP;2214.44;4000;GASOLINA
CHEVROLET;TRACKER LT AC 1.8 5P 4X2 TA;MEXICO;2017;AUTOMOVIL;STATION WAGON;29152.0;1796;GASOLINA
CHEVROLET;LUV D-MAX 3.0L DIESEL CD TM 4X4 EXTREME;ECUADOR;2011;CAMIONETA;DOBLE CABINA;2999.0;3000;DIESEL
TOYOTA;CHR AC 2.0 5P 4X2 TA;TURQUIA;2018;JEEP;JEEP;52350.79;2000;GASOLINA
HONDA;CRV AC 2.4 5P 4X2 TA;ESTADOS UNIDOS;2016;JEEP;JEEP;29591.45;2400;GASOLINA
VOLKSWAGEN;TIGUAN AC 2.0 5P 4X2 TA;ALEMANIA;2011;JEEP;JEEP;4522.65;4;GASOLINA
TOYOTA;HIGHLANDER XLE AC 3.5 5P 4X2 TA;ESTADOS UNIDOS;2015;JEEP;JEEP;38198.19;3500;GASOLINA
DACIA;DUSTER LAUREATE AC 1.6 5P 4X2 TM;RUMANIA;2017;JEEP;JEEP;22775.17;1600;GASOLINA
TOYOTA;TACOMA AC 2.7 CD 4X2 TM;ESTADOS UNIDOS;2014;CAMIONETA;DOBLE CABINA;4539.95;2700;GASOLINA
TOYOTA;LAND CRUISER GXR AC 4.0 5P 4X4 TA;JAPON;2016;AUTOMOVIL;STATION WAGON;82447.16;4000;GASOLINA
TOYOTA;C-HR XLE PREMIUM AC 2.0 5P 4X2 TA;TURQUIA;2018;JEEP;JEEP;48712.22;2000;GASOLINA
MERCEDES BENZ;C300 AC 3.0 4P 4X4 TA;ESTADOS UNIDOS;2015;AUTOMOVIL;SEDAN;15804.56;3000;GASOLINA
MITSUBISHI;MONTERO SPORT AC 3.5 5P 4X4 TA;TAILANDIA;2015;JEEP;JEEP;30791.4;3497;GASOLINA
RENAULT;DUSTER AC 1.6 5P 4X2 TM;COLOMBIA;2018;JEEP;JEEP;35849.96;1598;GASOLINA
SUZUKI;GRAND NOMADE GLX SPORT AC 2.4 5P 4X2 TM;JAPON;2016;AUTOMOVIL;STATION WAGON;17180.95;2400;GASOLINA
MINI;COOPER AC 1.5 2P 4X2 TA;REINO UNIDO;2018;AUTOMOVIL;COUPE;39990.0;1499;GASOLINA
PEUGEOT;2008 ACT 16I BA6 AC 1.6 5P 4X2 TA;FRANCIA;2018;JEEP;JEEP;28490.0;1587;GASOLINA
MERCEDES BENZ;C63 AMG AC 4.0 4P 4X2 TA;ESTADOS UNIDOS;2015;AUTOMOVIL;SEDAN;28215.28;4000;GASOLINA
MERCEDES BENZ;GLC 300 AC 2.0 5P 4X4 TA;ALEMANIA;2017;JEEP;JEEP;41505.51;2000;GASOLINA
HYUNDAI;ELANTRA AC 1.8 4P 4X2 TM;ESTADOS UNIDOS;2016;AUTOMOVIL;SEDAN;10720.49;1800;GASOLINA
GREAT WALL;M4 AMT AC 1.5 5P 4X2 TA;ECUADOR;2017;JEEP;JEEP;17592.0;1497;GASOLINA
JEEP;RENEGADE AC 2.4 5P 4X2 TA;ITALIA;2017;JEEP;JEEP;35894.17;2400;GASOLINA
JEEP;PATRIOT AC 2.4 5P 4X4 TM;ESTADOS UNIDOS;2016;JEEP;JEEP;28085.18;2400;GASOLINA
KIA;SPORTAGE LX DAB AC 2.0 4P 4X2 TA;ECUADOR;2015;JEEP;JEEP;11516.0;2000;GASOLINA
TOYOTA;RAV4 AC 2.0 5P 4X2 TA;CANADA;2017;JEEP;JEEP;33411.9;2000;GASOLINA
MITSUBISHI;OUTLANDER ES AC 2.4 5P 4X4 TA;JAPON;2017;JEEP;JEEP;37047.42;2400;GASOLINA
CHEVROLET;D-MAX CRDI AC 3.0 CD 4X2 TM DIESEL;ECUADOR;2017;CAMIONETA;DOBLE CABINA;26097.28;2999;DIESEL
HYUNDAI;GRAND I10 HB AC 1.2 5P 4X2 TM;INDIA;2018;AUTOMOVIL;STATION WAGON;15990.0;1200;GASOLINA
CHEVROLET;SPARK AC 1.1 5P 4X2 TM;VENEZUELA;2014;AUTOMOVIL;STATION WAGON;5883.98;1100;GASOLINA
CITROEN;C-ELYSEE AC 1.6 4P 4X2 TM;FRANCIA;2017;AUTOMOVIL;SEDAN;13192.0;1587;GASOLINA
AUDI;A3 TFSI STRONIC 8VMAKG STD AC 1.2 4P 4X2 TA;ALEMANIA;2018;AUTOMOVIL;SEDAN;39990.0;1200;GASOLINA
FORD;F150 LARIAT SC ECOBOOST AC 3.5 CD 4X4 TA;ESTADOS UNIDOS;2017;CAMIONETA;DOBLE CABINA;63992.0;3500;GASOLINA
NISSAN;QASHQAI AC 1.2 5P 4X2 TA;REINO UNIDO;2017;JEEP;JEEP;36330.65;1197;GASOLINA
FORD;RANGER XLS AC 2.5 CD 4X2 TM;ARGENTINA;2017;CAMIONETA;DOBLE CABINA;31992.0;2488;GASOLINA
FORD;F150 AC 3.5 CD 4X4 TA;ESTADOS UNIDOS;2018;CAMIONETA;DOBLE CABINA;60000.0;3500;GASOLINA
OPEL;MERIVA AC 1.2 5P 4X2 TM DIESEL;ALEMANIA;2014;AUTOMOVIL;STATION WAGON;2468.83;1200;DIESEL
NISSAN;ROGUE AC 2.5 5P 4X2 TM;JAPON;2017;JEEP;JEEP;35934.52;2500;GASOLINA
BMW;X5 AC 3.0 5P 4X4 TA;ESTADOS UNIDOS;2015;JEEP;JEEP;44000.0;3000;GASOLINA
MERCEDES BENZ;R 350 AC 3.5 5P 4X2 TA;ESTADOS UNIDOS;2008;JEEP;JEEP;4892.18;3500;GASOLINA
PEUGEOT;3008N GTL 16E BA6 AC 1.6 5P 4X2 TA;FRANCIA;2018;JEEP;JEEP;52990.0;1598;GASOLINA
BMW;X3 XDRIVE 28I AC 2.0 5P 4X4 TA;ALEMANIA;2017;JEEP;JEEP;86505.3;1997;GASOLINA
MERCEDES BENZ;GLA250 AMGLINE AC 2.0 5P 4X4 TA;ALEMANIA;2017;JEEP;JEEP;89600.0;1991;GASOLINA
TOYOTA;HIGHLANDER AC 3.5 5P 4X2 TA;ESTADOS UNIDOS;2014;JEEP;JEEP;19385.62;3500;GASOLINA
NISSAN;NP300 AC 2.4 CD 4X4 TM;SUDAFRICA  (CISKEI);2015;CAMIONETA;DOBLE CABINA;15041.93;2400;GASOLINA
HYUNDAI;TUCSON TL AC 2.0 5P 4X2 TM;COREA DEL SUR;2016;JEEP;JEEP;23994.0;2000;GASOLINA
GREAT WALL;WINGLE FULL AC 2.4 CD 4X2 TM;ECUADOR;2016;CAMIONETA;DOBLE CABINA;14394.0;2378;GASOLINA
KIA;CERATO LX ABS AC 1.6 4P 4X2 TM;ECUADOR;2017;AUTOMOVIL;SEDAN;15992.0;1600;GASOLINA
KIA;FORTE AC 2.0 4P 4X2 TA;MEXICO;2017;AUTOMOVIL;SEDAN;38407.88;2000;GASOLINA
KIA;SPORTAGE AC 2.0 5P 4X2 TM;COREA DEL SUR;2017;JEEP;JEEP;33908.66;1999;GASOLINA
CHEVROLET;CAMARO GDI DOHC TURBO AC 2.0 2P 4X2 TM;ESTADOS UNIDOS;2018;AUTOMOVIL;COUPE;67000.0;2000;GASOLINA
